query,ok,key_count,raw_output,attributes_json,norm_attributes_json
SIEMENS SIMOTICS S-1FK2  SERVO MOTOR 1FK2104-5AF00-1SB0 0.75 kW,True,3,"{   ""model_number"": ""SIEMENS SIMOTICS S-1FK2  SERVO MOTOR 1FK2104-5AF00-1SB0"",   ""power"": ""0.75 kW"",   ""brand_or_series"": ""SIEMENS SIMOTICS"" }","{""model_number"": ""SIEMENS SIMOTICS S-1FK2  SERVO MOTOR 1FK2104-5AF00-1SB0"", ""power"": ""0.75 kW"", ""brand_or_series"": ""SIEMENS SIMOTICS""}","{""model name/number"": ""SIEMENS SIMOTICS S-1FK2  SERVO MOTOR 1FK2104-5AF00-1SB0"", ""power"": ""0.75 kW"", ""brand_or_series"": ""SIEMENS SIMOTICS""}"
"Absolute Shaft Encoder, Series ENA 8 / 13",True,2,"{   ""Series"": ""ENA 8 / 13"",   ""Feature"": ""Absolute Shaft Encoder"",   ""Series"": ""Series ENA 8 / 13"" }","{""Series"": ""Series ENA 8 / 13"", ""Feature"": ""Absolute Shaft Encoder""}","{""series"": ""Series ENA 8 / 13"", ""feature"": ""Absolute Shaft Encoder""}"
Permanent Magnet. tech,True,1,"{attribute: ""Permanent Magnet. tech""} <end","{""attribute"": ""Permanent Magnet. tech""}",{}
INVT Servo Motor,True,1,"{attribute: ""INVT Servo Motor""}<turn|><|channel>thought","{""attribute"": ""INVT Servo Motor""}",{}
1.5 KW Halcyon Three Phase Induction Motor,False,0,"{power_consumption}: ""1.",{},{}
5 sliding piece 800 kg Gate Motor,True,4,"{   ""weight"": ""800 kg"",   ""operation"": ""Gate Motor"",   ""feature"": ""sliding piece"",   ""quantity"": ""5"" }","{""weight"": ""800 kg"", ""operation"": ""Gate Motor"", ""feature"": ""sliding piece"", ""quantity"": ""5""}","{""weight"": ""800 kg"", ""operation"": ""Gate Motor"", ""feature"": ""sliding piece"", ""quantity"": ""5""}"
Synchronous Transformer,True,1,"{attribute: ""Synchronous Transformer""}","{""attribute"": ""Synchronous Transformer""}",{}
FHP Motor,True,1,"{attribute: ""FHP Motor""}","{""attribute"": ""FHP Motor""}",{}
5HP Single Phase Buffing Machine Motor,True,4,"{   ""Machine Type"": ""Buffing Machine"",   ""Power"": ""Single Phase"",   ""Motor"": ""Motor"",   ""HP"": ""5HP"" }","{""Machine Type"": ""Buffing Machine"", ""Power"": ""Single Phase"", ""Motor"": ""Motor"", ""HP"": ""5HP""}","{""machine type"": ""Buffing Machine"", ""power"": ""Single Phase"", ""part type"": ""Motor"", ""HP"": ""5HP""}"
Motor Brakes,True,1,"{attribute: ""Motor Brakes""}","{""attribute"": ""Motor Brakes""}",{}
1hp three phase ac vibration motor,False,0,"{power_source}:""three phase",{},{}
Explosion Proof Motors,True,2,"{   ""Safety Feature"": ""Explosion Proof"",   ""Power Source"": ""Motors"" }<turn|>","{""Safety Feature"": ""Explosion Proof"", ""Power Source"": ""Motors""}","{""Safety Feature"": ""Explosion Proof"", ""power source"": ""Motors""}"
Aei/Marathon Motor Brush Holder,True,2,"{attribute: ""Motor Brush Holder"", value: ""Aei/Marathon Motor""} <","{""attribute"": ""Motor Brush Holder"", ""value"": ""Aei/Marathon Motor""}","{""value"": ""Aei/Marathon Motor""}"
75 Hp Induction Motor,False,0,{power_source}:75 Hp,{},{}
Squirrel Cage Motors,False,0,{power_source}:Squirrel Cage Motors,{},{}
Pneumatic Diaphragm Actuator,True,1,"{attribute: ""Pneumatic Diaphragm Actuator""} <end","{""attribute"": ""Pneumatic Diaphragm Actuator""}",{}
3 phase motor starter oil free,True,2,"{   ""motor"": ""3 phase motor starter"",   ""oil free"": true } <end","{""motor"": ""3 phase motor starter"", ""oil free"": true}","{""part type"": ""3 phase motor starter"", ""oil free"": ""True""}"
3 phase motor starter near jodhpur oil free,True,3,"{   ""motor"": ""3 phase motor starter"",   ""oil free"": ""near jodhpur"",   ""oil"": ""oil free"" } <","{""motor"": ""3 phase motor starter"", ""oil free"": ""near jodhpur"", ""oil"": ""oil free""}","{""part type"": ""3 phase motor starter"", ""oil free"": ""near jodhpur"", ""oil"": ""oil free""}"
12 Inch 3000W Scooter Brushless DC Wheel Hub Motor Controller,True,5,"{   ""Size"": ""12 Inch"",   ""Motor"": ""Wheel Hub Motor Controller"",   ""Power"": ""3000W"",   ""Type"": ""Scooter"",   ""Feature"": ""Brushless DC"" }","{""Size"": ""12 Inch"", ""Motor"": ""Wheel Hub Motor Controller"", ""Power"": ""3000W"", ""Type"": ""Scooter"", ""Feature"": ""Brushless DC""}","{""size"": ""12 Inch"", ""part type"": ""Wheel Hub Motor Controller"", ""power"": ""3000W"", ""Type"": ""Scooter"", ""feature"": ""Brushless DC""}"
helical geared motor 2hp,False,0,{motor_type}: helical geared motor,{},{}
helical geared motor 2hp near hyderabad,True,3,"{   ""motor_type"": ""helical geared motor"",   ""power"": ""2hp"",   ""location"": ""near hyderabad"" }","{""motor_type"": ""helical geared motor"", ""power"": ""2hp"", ""location"": ""near hyderabad""}","{""motor_type"": ""helical geared motor"", ""power"": ""2hp"", ""location/city"": ""near hyderabad""}"
deep electricals vibrator motor,True,2,"{power_source: ""electricals"", ""feature"": ""deep"", ""part_of_turn"": ""vibrator motor""}","{""feature"": ""deep"", ""part_of_turn"": ""vibrator motor""}","{""feature"": ""deep"", ""part_of_turn"": ""vibrator motor""}"
Single Phase Digital Motor Starter,True,1,"{attribute: ""Digital Motor Starter"", ""power"": ""Single Phase""}","{""power"": ""Single Phase""}","{""power"": ""Single Phase""}"
motor starter spark,True,1,"{attribute: ""motor starter spark""}","{""attribute"": ""motor starter spark""}",{}
Copper Carbon Brush For Slipring Motor,True,2,"{attribute: ""Carbon Brush For Slipring Motor"", material: ""Copper""}","{""attribute"": ""Carbon Brush For Slipring Motor"", ""material"": ""Copper""}","{""material"": ""Copper""}"
750 rpm 1 0.18 kw marathon electric motor,True,4,"{speed_rpm:750 rpm,power_consumption:0.18 kw,motor_type:marathon electric motor,quantity:1} <end","{""speed_rpm"": ""750 rpm"", ""power_consumption"": ""0.18 kw"", ""motor_type"": ""marathon electric motor"", ""quantity"": ""1""}","{""speed_rpm"": ""750 rpm"", ""power_consumption"": ""0.18 kw"", ""motor_type"": ""marathon electric motor"", ""quantity"": ""1""}"
Moving Magnetic Linear Motor,True,1,"{attribute: ""Moving Magnetic Linear Motor""}<turn|><end","{""attribute"": ""Moving Magnetic Linear Motor""}",{}
Abb Used Ac Motors,True,3,"{   ""Condition"": ""Used"",   ""Brand"": ""Abb"",   ""Power Source"": ""Ac Motors"" } <end","{""Condition"": ""Used"", ""Brand"": ""Abb"", ""Power Source"": ""Ac Motors""}","{""Condition"": ""Used"", ""brand"": ""Abb"", ""power source"": ""Ac Motors""}"
5 In 1 Magic Brush,True,2,"{   ""feature"": ""In 1 Magic Brush"",   ""value"": ""5"" }","{""feature"": ""In 1 Magic Brush"", ""value"": ""5""}","{""feature"": ""In 1 Magic Brush"", ""value"": ""5""}"
Bonfiglioli A Series Gear Motor,True,3,"{series: ""A Series"", brand: ""Bonfiglioli"", power_source: ""Gear Motor""}","{""series"": ""A Series"", ""brand"": ""Bonfiglioli"", ""power_source"": ""Gear Motor""}","{""series"": ""A Series"", ""brand"": ""Bonfiglioli"", ""power source"": ""Gear Motor""}"
Industrial Electric Motor,False,0,{power_source}:Industrial Electric Motor,{},{}
High Speed Motor,True,1,"{attribute: ""High Speed Motor""}","{""attribute"": ""High Speed Motor""}",{}
"7.5 kw 10 hp havells induction motor, 1440 rpm",True,5,"{   ""power"": ""7.5 kw"",   ""brand"": ""havells"",   ""motor_speed"": ""1440 rpm"",   ""power_consumption"": ""10 hp"",   ""type"": ""induction motor"" </start_of_turn><turn|>","{""power"": ""7.5 kw"", ""brand"": ""havells"", ""motor_speed"": ""1440 rpm"", ""power_consumption"": ""10 hp"", ""type"": ""induction motor""}","{""power"": ""7.5 kw"", ""brand"": ""havells"", ""motor_speed"": ""1440 rpm"", ""power_consumption"": ""10 hp"", ""type"": ""induction motor""}"
Industrial%20Motors,True,1,"{power_source: ""Industrial%20Motors""}","{""power_source"": ""Industrial%20Motors""}","{""power source"": ""Industrial%20Motors""}"
Industrial%20Electric Motor,True,1,"{attribute: ""Industrial%"", ""power_source"": ""Electric Motor""}<turn|>","{""power_source"": ""Electric Motor""}","{""power source"": ""Electric Motor""}"
SIMOTICS 1FK7 1FK7043-4CH7 MOTER 1.2kW,True,4,"{   ""SIMOTICS"": ""1FK7"",   ""MODEL_NUMBER"": ""1FK7043-4CH7"",   ""POWER"": ""MOTER 1.2kW"",   ""KEY_ATTRIBUTE"": ""SIMOTICS"" }","{""SIMOTICS"": ""1FK7"", ""MODEL_NUMBER"": ""1FK7043-4CH7"", ""POWER"": ""MOTER 1.2kW"", ""KEY_ATTRIBUTE"": ""SIMOTICS""}","{""SIMOTICS"": ""1FK7"", ""MODEL_NUMBER"": ""1FK7043-4CH7"", ""power"": ""MOTER 1.2kW"", ""KEY_ATTRIBUTE"": ""SIMOTICS""}"
electric motorized actuator,True,1,"{attribute: ""electric motorized actuator""}","{""attribute"": ""electric motorized actuator""}",{}
armature of stanley sc-16,True,1,"{attribute: ""armature of stanley"", ""model_number"": ""sc-16""}<turn|><end","{""model_number"": ""sc-16""}","{""model name/number"": ""sc-16""}"
high power dc water motors project,True,4,"{   ""power"": ""high power"",   ""operation"": ""dc"",   ""water_motors"": ""water motors"",   ""project_status"": ""project"" } <end","{""power"": ""high power"", ""operation"": ""dc"", ""water_motors"": ""water motors"", ""project_status"": ""project""}","{""power"": ""high power"", ""operation"": ""dc"", ""water_motors"": ""water motors"", ""project_status"": ""project""}"
high power dc water motors for project near badlapur,True,3,"{   ""power"": ""high power"",   ""motor_type"": ""dc water motors for project"",   ""location"": ""near badlapur"" } <end","{""power"": ""high power"", ""motor_type"": ""dc water motors for project"", ""location"": ""near badlapur""}","{""power"": ""high power"", ""motor_type"": ""dc water motors for project"", ""location/city"": ""near badlapur""}"
150HP 960 RPM ELECTRIC MOTOR,False,0,{speed}:9,{},{}
30HP 960 RPM ELECTRIC MOTOR,True,2,"{power_consumption_in_hp: ""30HP"", ""speed"": ""960 RPM"", ""type"": ""ELECTRIC MOTOR""} <","{""speed"": ""960 RPM"", ""type"": ""ELECTRIC MOTOR""}","{""speed"": ""960 RPM"", ""type"": ""ELECTRIC MOTOR""}"
600 kg sliding gate motor,False,0,{weight}:6,{},{}
75HP Face Mounted Motor Marathon,False,0,"{   ""Marathon"",   ""Face Mounted Motor"",   ""75HP"" }",{},{}
high power dc motors,False,0,{power_source}:high power dc,{},{}
Switch Reluctance Motor,True,1,"{motor_type: ""Switch Reluctance Motor""}<turn|>","{""motor_type"": ""Switch Reluctance Motor""}","{""motor_type"": ""Switch Reluctance Motor""}"
Tower Fan Motor,True,1,"{fan_type: ""Tower Fan"", ""feature"": ""Motor""}<turn|>","{""feature"": ""Motor""}","{""feature"": ""Motor""}"
315 KW 1450 RPM ELECTEIC MOTOR,False,0,"{power_consumption}: ""31",{},{}
SIMOTICS S synchronous motor 1FK7 1FK7081-3BF71-1QB1,True,4,"{   ""motor_type"": ""synchronous motor"",   ""brand"": ""SIMOTICS"",   ""model_number"": ""1FK7 1FK7081-3BF71-1QB1"",   ""key_attribute"": ""S"" }","{""motor_type"": ""synchronous motor"", ""brand"": ""SIMOTICS"", ""model_number"": ""1FK7 1FK7081-3BF71-1QB1"", ""key_attribute"": ""S""}","{""motor_type"": ""synchronous motor"", ""brand"": ""SIMOTICS"", ""model name/number"": ""1FK7 1FK7081-3BF71-1QB1"", ""key_attribute"": ""S""}"
SIMOTICS S synchronous motor 1FK7 1FK7081-3BF71-1RH1,True,4,"{   ""motor_type"": ""synchronous motor"",   ""brand"": ""SIMOTICS"",   ""model_number"": ""1FK7 1FK7081-3BF71-1RH1"",   ""key_attribute"": ""S"" }","{""motor_type"": ""synchronous motor"", ""brand"": ""SIMOTICS"", ""model_number"": ""1FK7 1FK7081-3BF71-1RH1"", ""key_attribute"": ""S""}","{""motor_type"": ""synchronous motor"", ""brand"": ""SIMOTICS"", ""model name/number"": ""1FK7 1FK7081-3BF71-1RH1"", ""key_attribute"": ""S""}"
three phase 1 piece 1 hp (0.75 kw) 1440 rpm 1.5 KW Sew Brake Motor,True,5,"{   ""power"": ""1 piece"",   ""motor_type"": ""Sew Brake Motor"",   ""speed"": ""1440 rpm"",   ""power_consumption"": ""1.5 KW"",   ""phase"": ""three phase"",   ""power"": ""1 hp (0.75 kw)"" } <end","{""power"": ""1 hp (0.75 kw)"", ""motor_type"": ""Sew Brake Motor"", ""speed"": ""1440 rpm"", ""power_consumption"": ""1.5 KW"", ""phase"": ""three phase""}","{""power"": ""1 hp (0.75 kw)"", ""motor_type"": ""Sew Brake Motor"", ""speed"": ""1440 rpm"", ""power_consumption"": ""1.5 KW"", ""phase"": ""three phase""}"
3 HP 3 Phase Induction Motor 100%copper Winding,True,5,"{   ""Material"": ""Winding"",   ""Electrical"": ""3 Phase Induction Motor"",   ""Power"": ""3 HP"",   ""Purity"": ""100%"",   ""Type"": ""copper"" }","{""Material"": ""Winding"", ""Electrical"": ""3 Phase Induction Motor"", ""Power"": ""3 HP"", ""Purity"": ""100%"", ""Type"": ""copper""}","{""material"": ""Winding"", ""Electrical"": ""3 Phase Induction Motor"", ""power"": ""3 HP"", ""purity"": ""100%"", ""Type"": ""copper""}"
Refrigerator Motor,True,1,"{attribute: ""Refrigerator Motor""}<turn|>","{""attribute"": ""Refrigerator Motor""}",{}
220hp 960 rpm ELECTRIC MOTOR,False,0,{electric_motor_power}2,{},{}
SIMOTICS S synchronous motor 1FK7- 1FK7103-3BC71-1QA1,True,3,"{   ""motor_type"": ""synchronous motor"",   ""brand"": ""SIMOTICS"",   ""model_number"": ""1FK7- 1FK7103-3BC71-1QA1"" } <","{""motor_type"": ""synchronous motor"", ""brand"": ""SIMOTICS"", ""model_number"": ""1FK7- 1FK7103-3BC71-1QA1""}","{""motor_type"": ""synchronous motor"", ""brand"": ""SIMOTICS"", ""model name/number"": ""1FK7- 1FK7103-3BC71-1QA1""}"
SIMOTICS S Synchronous motor 1FK7 1FK7103-2AC71-1RH1,True,4,"{   ""motor_type"": ""Synchronous motor"",   ""brand"": ""SIMOTICS"",   ""model_number"": ""1FK7 1FK7103-2AC71-1RH1"",   ""key_attribute"": ""S"" }","{""motor_type"": ""Synchronous motor"", ""brand"": ""SIMOTICS"", ""model_number"": ""1FK7 1FK7103-2AC71-1RH1"", ""key_attribute"": ""S""}","{""motor_type"": ""Synchronous motor"", ""brand"": ""SIMOTICS"", ""model name/number"": ""1FK7 1FK7103-2AC71-1RH1"", ""key_attribute"": ""S""}"
Face Mounted Motor marathon 75hp,True,4,"{   ""power"": ""75hp"",   ""brand"": ""marathon"",   ""feature"": ""Face Mounted"",   ""type"": ""Motor"" }","{""power"": ""75hp"", ""brand"": ""marathon"", ""feature"": ""Face Mounted"", ""type"": ""Motor""}","{""power"": ""75hp"", ""brand"": ""marathon"", ""feature"": ""Face Mounted"", ""type"": ""Motor""}"
Solenoid Switches,True,1,"{attribute: ""Solenoid Switches""}<turn|><|channel>thought","{""attribute"": ""Solenoid Switches""}",{}
Linear Motor,False,0,"{motor_type}: ""Linear Motor",{},{}
200KW Flange Induction Motor,False,0,"{power_consumption}: ""20",{},{}
valve positioner,True,1,"{attribute: ""valve positioner""}","{""attribute"": ""valve positioner""}",{}
rotex positioner,True,2,"{attribute: ""positioner"", brand: ""rotex""}<turn|><end","{""attribute"": ""positioner"", ""brand"": ""rotex""}","{""brand"": ""rotex""}"
AC Slip Ring Induction Motor,True,1,"{   ""motor_type"": ""AC Slip Ring Induction Motor"" } <end","{""motor_type"": ""AC Slip Ring Induction Motor""}","{""motor_type"": ""AC Slip Ring Induction Motor""}"
4HP Single Phase Electric Motor 220-240V 50-60Hz for Air Compressor,True,3,"{   ""Power"": ""4HP"",   ""Operation"": ""Single Phase Electric Motor 220-240V 50-60Hz"",   ""Purpose"": ""for Air Compressor"" } <end","{""Power"": ""4HP"", ""Operation"": ""Single Phase Electric Motor 220-240V 50-60Hz"", ""Purpose"": ""for Air Compressor""}","{""power"": ""4HP"", ""operation"": ""Single Phase Electric Motor 220-240V 50-60Hz"", ""Purpose"": ""for Air Compressor""}"
Crompton  1.5HP 2800RPM  Foot Mounted Motor,True,4,"{   ""Motor"": ""Foot Mounted Motor"",   ""Crompton"": ""Crompton"",   ""Speed"": ""2800RPM"",   ""Power"": ""1.5HP"" }","{""Motor"": ""Foot Mounted Motor"", ""Crompton"": ""Crompton"", ""Speed"": ""2800RPM"", ""Power"": ""1.5HP""}","{""part type"": ""Foot Mounted Motor"", ""Crompton"": ""Crompton"", ""speed"": ""2800RPM"", ""power"": ""1.5HP""}"
Vending machine parts geair motor DC,True,3,"{   ""type"": ""Vending machine parts"",   ""power_source"": ""DC"",   ""feature"": ""geair motor"" } <","{""type"": ""Vending machine parts"", ""power_source"": ""DC"", ""feature"": ""geair motor""}","{""type"": ""Vending machine parts"", ""power source"": ""DC"", ""feature"": ""geair motor""}"
15 hp motor,False,0,{power_source}: 15,{},{}
VSI motor,True,1,"{motor_type: ""VSI motor""}<turn|><|channel>","{""motor_type"": ""VSI motor""}","{""motor_type"": ""VSI motor""}"
Indo Cooler Motor Silver line,False,0,{silver line}:,{},{}
motor for toto,True,1,"{attribute: ""motor for toto""}","{""attribute"": ""motor for toto""}",{}
"Motor Lamination V-4, 92-48-25 (R)",True,2,"{   ""Lamination"": ""V-4, 92-48-25 (R)"",   ""Power Source"": ""Motor"" }","{""Lamination"": ""V-4, 92-48-25 (R)"", ""Power Source"": ""Motor""}","{""Lamination"": ""V-4, 92-48-25 (R)"", ""power source"": ""Motor""}"
DANFOSS ACTUATOR AME435,True,3,"{product_code: ""AME435"", brand: ""DANFOSS"", function: ""ACTUATOR""} <end","{""product_code"": ""AME435"", ""brand"": ""DANFOSS"", ""function"": ""ACTUATOR""}","{""model name/number"": ""AME435"", ""brand"": ""DANFOSS"", ""function"": ""ACTUATOR""}"
grinding-motor,True,1,"{operation: ""grinding-motor""}<turn|><end","{""operation"": ""grinding-motor""}","{""operation"": ""grinding-motor""}"
50 n 100 mm linear motor,True,2,"{motor_type: ""linear motor"", ""n"": ""50 n"", ""size"": ""100 mm""} <","{""n"": ""50 n"", ""size"": ""100 mm""}","{""n"": ""50 n"", ""size"": ""100 mm""}"
Toy motor 3v,False,0,{voltage}:3,{},{}
100 mm linear motor,True,1,"{motor_type: ""linear motor"", ""size"": ""100 mm""} <","{""size"": ""100 mm""}","{""size"": ""100 mm""}"
Crompton Greaves 15HP 960RPM  Foot Mounted  Motor,True,5,"{   ""Motor"": ""Foot Mounted"",   ""Brand"": ""Crompton Greaves"",   ""Speed"": ""960RPM"",   ""Horsepower"": ""15HP"",   ""Type"": ""Motor"" } <","{""Motor"": ""Foot Mounted"", ""Brand"": ""Crompton Greaves"", ""Speed"": ""960RPM"", ""Horsepower"": ""15HP"", ""Type"": ""Motor""}","{""part type"": ""Foot Mounted"", ""brand"": ""Crompton Greaves"", ""speed"": ""960RPM"", ""horsepower"": ""15HP"", ""Type"": ""Motor""}"
Crompton  2HP  2800RPM Flange Floor  Mounted  Motor,True,5,"{   ""Flange"": ""Floor Mounted"",   ""Motor"": ""Motor"",   ""Crompton"": ""Crompton"",   ""Speed"": ""2800RPM"",   ""Power"": ""2HP"" } <","{""Flange"": ""Floor Mounted"", ""Motor"": ""Motor"", ""Crompton"": ""Crompton"", ""Speed"": ""2800RPM"", ""Power"": ""2HP""}","{""Flange"": ""Floor Mounted"", ""part type"": ""Motor"", ""Crompton"": ""Crompton"", ""speed"": ""2800RPM"", ""power"": ""2HP""}"
solenoid switch parts,True,1,"{attributes: ""solenoid switch"", ""parts"": ""parts""}<turn|>","{""parts"": ""parts""}","{""parts"": ""parts""}"
Crompton  1 HP Mini Sergeant Motor,False,0,"{brand/model}: Crompton,",{},{}
1450 Rpm 1 Hp Motor Cg Make,True,3,"{   ""Make"": ""Cg Make"",   ""Speed"": ""1450 Rpm"",   ""Power"": ""1 Hp Motor"" }","{""Make"": ""Cg Make"", ""Speed"": ""1450 Rpm"", ""Power"": ""1 Hp Motor""}","{""Make"": ""Cg Make"", ""speed"": ""1450 Rpm"", ""power"": ""1 Hp Motor""}"
"Motor Lamination V-4, 92.5-50-28",True,2,"{   ""Lamination"": ""V-4, 92.5-50-28"",   ""Feature"": ""Motor"" } <","{""Lamination"": ""V-4, 92.5-50-28"", ""Feature"": ""Motor""}","{""Lamination"": ""V-4, 92.5-50-28"", ""feature"": ""Motor""}"
