query,ok,key_count,raw_output,attributes_json,norm_attributes_json
INVT Servo Motor,True,2,"{""motor_type"": ""Servo Motor"", ""invt"": ""INVT""} </start","{""motor_type"": ""Servo Motor"", ""invt"": ""INVT""}","{""motor_type"": ""Servo Motor"", ""invt"": ""INVT""}"
1.5 KW Halcyon Three Phase Induction Motor,True,3,"{""power_consumption"": ""1.5 KW"", ""motor_type"": ""Three Phase Induction Motor"", ""brand"": ""Halcyon""} </start","{""power_consumption"": ""1.5 KW"", ""motor_type"": ""Three Phase Induction Motor"", ""brand"": ""Halcyon""}","{""power_consumption"": ""1.5 KW"", ""motor_type"": ""Three Phase Induction Motor"", ""brand"": ""Halcyon""}"
5 sliding piece 800 kg Gate Motor,True,4,"{""weight"": ""800 kg"", ""motor"": ""Gate Motor"", ""feature"": ""sliding piece"", ""quantity"": ""5""} </start","{""weight"": ""800 kg"", ""motor"": ""Gate Motor"", ""feature"": ""sliding piece"", ""quantity"": ""5""}","{""weight"": ""800 kg"", ""part type"": ""Gate Motor"", ""feature"": ""sliding piece"", ""quantity"": ""5""}"
Synchronous Transformer,True,1,"{""transformer_type"": ""Synchronous Transformer""} </","{""transformer_type"": ""Synchronous Transformer""}","{""transformer_type"": ""Synchronous Transformer""}"
FHP Motor,True,1,"{""motor"": ""FHP Motor""}","{""motor"": ""FHP Motor""}","{""part type"": ""FHP Motor""}"
5HP Single Phase Buffing Machine Motor,True,4,"{""power"": ""5HP"", ""machine type"": ""Buffing Machine"", ""phase"": ""Single Phase"", ""component"": ""Motor""} <end","{""power"": ""5HP"", ""machine type"": ""Buffing Machine"", ""phase"": ""Single Phase"", ""component"": ""Motor""}","{""power"": ""5HP"", ""machine type"": ""Buffing Machine"", ""phase"": ""Single Phase"", ""component"": ""Motor""}"
Motor Brakes,True,1,"{""features"": ""Motor Brakes""}","{""features"": ""Motor Brakes""}","{""features"": ""Motor Brakes""}"
1hp three phase ac vibration motor,True,2,"{""power_source"": ""three phase ac vibration motor"", ""key_attribute"": ""1hp""} </start","{""power_source"": ""three phase ac vibration motor"", ""key_attribute"": ""1hp""}","{""power source"": ""three phase ac vibration motor"", ""key_attribute"": ""1hp""}"
Explosion Proof Motors,True,2,"{""feature"": ""Explosion Proof"", ""power source"": ""Motors""}","{""feature"": ""Explosion Proof"", ""power source"": ""Motors""}","{""feature"": ""Explosion Proof"", ""power source"": ""Motors""}"
Aei/Marathon Motor Brush Holder,True,2,"{""Motor"": ""Brush Holder"", ""Model Number"": ""Aei/Marathon Motor""}","{""Motor"": ""Brush Holder"", ""Model Number"": ""Aei/Marathon Motor""}","{""part type"": ""Brush Holder"", ""model number"": ""Aei/Marathon Motor""}"
75 Hp Induction Motor,True,2,"{""motor_type"": ""Induction Motor"", ""horsepower"": ""75 Hp""} </","{""motor_type"": ""Induction Motor"", ""horsepower"": ""75 Hp""}","{""motor_type"": ""Induction Motor"", ""horsepower"": ""75 Hp""}"
Squirrel Cage Motors,True,1,"{""motor_type"": ""Squirrel Cage Motors""} <","{""motor_type"": ""Squirrel Cage Motors""}","{""motor_type"": ""Squirrel Cage Motors""}"
Pneumatic Diaphragm Actuator,True,1,"{""actuator"": ""Pneumatic Diaphragm Actuator""} </","{""actuator"": ""Pneumatic Diaphragm Actuator""}","{""part type"": ""Pneumatic Diaphragm Actuator""}"
3 phase motor starter oil free,True,2,"{""power"": ""3 phase motor starter"", ""oil free"": ""oil free""} </start","{""power"": ""3 phase motor starter"", ""oil free"": ""oil free""}","{""power"": ""3 phase motor starter"", ""oil free"": ""oil free""}"
3 phase motor starter near jodhpur oil free,True,1,"{""motor"": ""3 phase motor starter"", ""oil free"", ""near jodhpur""} </","{""motor"": ""3 phase motor starter""}","{""part type"": ""3 phase motor starter""}"
12 Inch 3000W Scooter Brushless DC Wheel Hub Motor Controller,True,4,"{""Motor Controller"": ""Brushless DC Wheel Hub Motor Controller"", ""Power"": ""3000W"", ""Size"": ""12 Inch"", ""Type"": ""Scooter""} <","{""Motor Controller"": ""Brushless DC Wheel Hub Motor Controller"", ""Power"": ""3000W"", ""Size"": ""12 Inch"", ""Type"": ""Scooter""}","{""Motor Controller"": ""Brushless DC Wheel Hub Motor Controller"", ""power"": ""3000W"", ""size"": ""12 Inch"", ""Type"": ""Scooter""}"
helical geared motor 2hp,True,2,"{""motor_type"": ""helical geared motor"", ""power"": ""2hp""} </","{""motor_type"": ""helical geared motor"", ""power"": ""2hp""}","{""motor_type"": ""helical geared motor"", ""power"": ""2hp""}"
helical geared motor 2hp near hyderabad,True,3,"{""motor_type"": ""helical geared motor"", ""power"": ""2hp"", ""location"": ""near hyderabad""} </","{""motor_type"": ""helical geared motor"", ""power"": ""2hp"", ""location"": ""near hyderabad""}","{""motor_type"": ""helical geared motor"", ""power"": ""2hp"", ""location/city"": ""near hyderabad""}"
deep electricals vibrator motor,True,3,"{""power_source"": ""electricals"", ""feature"": ""vibrator motor"", ""type"": ""deep""}","{""power_source"": ""electricals"", ""feature"": ""vibrator motor"", ""type"": ""deep""}","{""power source"": ""electricals"", ""feature"": ""vibrator motor"", ""type"": ""deep""}"
Single Phase Digital Motor Starter,True,2,"{""power_source"": ""Single Phase"", ""motor_starter"": ""Digital Motor Starter""}","{""power_source"": ""Single Phase"", ""motor_starter"": ""Digital Motor Starter""}","{""power source"": ""Single Phase"", ""motor_starter"": ""Digital Motor Starter""}"
motor starter spark,True,2,"{""feature"": ""spark"", ""power_source"": ""motor starter""}","{""feature"": ""spark"", ""power_source"": ""motor starter""}","{""feature"": ""spark"", ""power source"": ""motor starter""}"
Copper Carbon Brush For Slipring Motor,True,2,"{""Material"": ""Carbon Brush For Slipring Motor"", ""Metal"": ""Copper""} </start","{""Material"": ""Carbon Brush For Slipring Motor"", ""Metal"": ""Copper""}","{""material"": ""Carbon Brush For Slipring Motor"", ""metal"": ""Copper""}"
750 rpm 1 0.18 kw marathon electric motor,True,5,"{""motor"": ""electric motor"", ""speed"": ""750 rpm"", ""power"": ""0.18 kw"", ""quantity"": ""1"", ""brand"": ""marathon""}","{""motor"": ""electric motor"", ""speed"": ""750 rpm"", ""power"": ""0.18 kw"", ""quantity"": ""1"", ""brand"": ""marathon""}","{""part type"": ""electric motor"", ""speed"": ""750 rpm"", ""power"": ""0.18 kw"", ""quantity"": ""1"", ""brand"": ""marathon""}"
Moving Magnetic Linear Motor,True,1,"{""motor_type"": ""Moving Magnetic Linear Motor""}","{""motor_type"": ""Moving Magnetic Linear Motor""}","{""motor_type"": ""Moving Magnetic Linear Motor""}"
Abb Used Ac Motors,True,3,"{""condition"": ""Used"", ""brand"": ""Abb"", ""power source"": ""Ac Motors""}","{""condition"": ""Used"", ""brand"": ""Abb"", ""power source"": ""Ac Motors""}","{""condition"": ""Used"", ""brand"": ""Abb"", ""power source"": ""Ac Motors""}"
5 In 1 Magic Brush,True,2,"{""feature"": ""Magic Brush"", ""count"": ""5 In 1""}","{""feature"": ""Magic Brush"", ""count"": ""5 In 1""}","{""feature"": ""Magic Brush"", ""count"": ""5 In 1""}"
Bonfiglioli A Series Gear Motor,True,3,"{""Series"": ""A Series"", ""Brand"": ""Bonfiglioli"", ""Power Source"": ""Gear Motor""}","{""Series"": ""A Series"", ""Brand"": ""Bonfiglioli"", ""Power Source"": ""Gear Motor""}","{""series"": ""A Series"", ""brand"": ""Bonfiglioli"", ""power source"": ""Gear Motor""}"
Industrial Electric Motor,True,1,"{""power_source"": ""Industrial Electric Motor""} </","{""power_source"": ""Industrial Electric Motor""}","{""power source"": ""Industrial Electric Motor""}"
High Speed Motor,True,1,"{""attribute"": ""High Speed Motor""}","{""attribute"": ""High Speed Motor""}",{}
"7.5 kw 10 hp havells induction motor, 1440 rpm",True,4,"{""power"": ""7.5 kw"", ""motor"": ""induction motor, 1440 rpm"", ""brand"": ""havells"", ""hp"": ""10 hp""} </","{""power"": ""7.5 kw"", ""motor"": ""induction motor, 1440 rpm"", ""brand"": ""havells"", ""hp"": ""10 hp""}","{""power"": ""7.5 kw"", ""part type"": ""induction motor, 1440 rpm"", ""brand"": ""havells"", ""horsepower"": ""10 hp""}"
Industrial%20Motors,True,1,"{""power_source"": ""Industrial%20Motors""}","{""power_source"": ""Industrial%20Motors""}","{""power source"": ""Industrial%20Motors""}"
Industrial%20Electric Motor,True,3,"{""power_source"": ""Electric Motor"", ""type"": ""Industrial%"", ""value"": ""key-value attributes from this query""}","{""power_source"": ""Electric Motor"", ""type"": ""Industrial%"", ""value"": ""key-value attributes from this query""}","{""power source"": ""Electric Motor"", ""type"": ""Industrial%"", ""value"": ""key-value attributes from this query""}"
SIMOTICS 1FK7 1FK7043-4CH7 MOTER 1.2kW,True,4,"{""brand"": ""SIMOTICS"", ""model_number"": ""1FK7 1FK7043-4CH7"", ""power"": ""1.2kW"", ""component"": ""MOTER""} <end","{""brand"": ""SIMOTICS"", ""model_number"": ""1FK7 1FK7043-4CH7"", ""power"": ""1.2kW"", ""component"": ""MOTER""}","{""brand"": ""SIMOTICS"", ""model name/number"": ""1FK7 1FK7043-4CH7"", ""power"": ""1.2kW"", ""component"": ""MOTER""}"
electric motorized actuator,True,1,"{""actuator"": ""electric motorized actuator""} </start","{""actuator"": ""electric motorized actuator""}","{""part type"": ""electric motorized actuator""}"
armature of stanley sc-16,True,1,"{""part"": ""armature of stanley sc-16""} </","{""part"": ""armature of stanley sc-16""}","{""part"": ""armature of stanley sc-16""}"
high power dc water motors project,True,3,"{""power"": ""high power"", ""type"": ""dc"", ""project"": ""water motors project""} </start","{""power"": ""high power"", ""type"": ""dc"", ""project"": ""water motors project""}","{""power"": ""high power"", ""type"": ""dc"", ""project"": ""water motors project""}"
high power dc water motors for project near badlapur,True,3,"{""power"": ""high power"", ""water_supply"": ""water motors for project near badlapur"", ""voltage"": ""dc""}","{""power"": ""high power"", ""water_supply"": ""water motors for project near badlapur"", ""voltage"": ""dc""}","{""power"": ""high power"", ""water_supply"": ""water motors for project near badlapur"", ""voltage"": ""dc""}"
150HP 960 RPM ELECTRIC MOTOR,True,3,"{""motor_type"": ""ELECTRIC MOTOR"", ""speed"": ""960 RPM"", ""power"": ""150HP""}","{""motor_type"": ""ELECTRIC MOTOR"", ""speed"": ""960 RPM"", ""power"": ""150HP""}","{""motor_type"": ""ELECTRIC MOTOR"", ""speed"": ""960 RPM"", ""power"": ""150HP""}"
30HP 960 RPM ELECTRIC MOTOR,True,3,"{""motor_power"": ""30HP"", ""speed"": ""960 RPM"", ""power_source"": ""ELECTRIC MOTOR""}","{""motor_power"": ""30HP"", ""speed"": ""960 RPM"", ""power_source"": ""ELECTRIC MOTOR""}","{""motor_power"": ""30HP"", ""speed"": ""960 RPM"", ""power source"": ""ELECTRIC MOTOR""}"
600 kg sliding gate motor,True,3,"{""gate type"": ""sliding gate"", ""weight"": ""600 kg"", ""power source"": ""motor""}","{""gate type"": ""sliding gate"", ""weight"": ""600 kg"", ""power source"": ""motor""}","{""gate type"": ""sliding gate"", ""weight"": ""600 kg"", ""power source"": ""motor""}"
75HP Face Mounted Motor Marathon,True,3,"{""power"": ""75HP"", ""motor"": ""Face Mounted Motor"", ""brand"": ""Marathon""}","{""power"": ""75HP"", ""motor"": ""Face Mounted Motor"", ""brand"": ""Marathon""}","{""power"": ""75HP"", ""part type"": ""Face Mounted Motor"", ""brand"": ""Marathon""}"
high power dc motors,True,2,"{""power"": ""high power"", ""type"": ""dc motors""} </","{""power"": ""high power"", ""type"": ""dc motors""}","{""power"": ""high power"", ""type"": ""dc motors""}"
Switch Reluctance Motor,True,1,"{""motor_type"": ""Switch Reluctance Motor""}","{""motor_type"": ""Switch Reluctance Motor""}","{""motor_type"": ""Switch Reluctance Motor""}"
Tower Fan Motor,True,2,"{""fan_type"": ""Tower Fan"", ""power_source"": ""Motor""} </start","{""fan_type"": ""Tower Fan"", ""power_source"": ""Motor""}","{""fan_type"": ""Tower Fan"", ""power source"": ""Motor""}"
315 KW 1450 RPM ELECTEIC MOTOR,True,3,"{""power"": ""315 KW"", ""speed"": ""1450 RPM"", ""motor_type"": ""ELECTEIC MOTOR""} </","{""power"": ""315 KW"", ""speed"": ""1450 RPM"", ""motor_type"": ""ELECTEIC MOTOR""}","{""power"": ""315 KW"", ""speed"": ""1450 RPM"", ""motor_type"": ""ELECTEIC MOTOR""}"
SIMOTICS S synchronous motor 1FK7 1FK7081-3BF71-1QB1,True,3,"{""motor_type"": ""synchronous motor"", ""model_number"": ""1FK7 1FK7081-3BF71-1QB1"", ""brand"": ""SIMOTICS""}","{""motor_type"": ""synchronous motor"", ""model_number"": ""1FK7 1FK7081-3BF71-1QB1"", ""brand"": ""SIMOTICS""}","{""motor_type"": ""synchronous motor"", ""model name/number"": ""1FK7 1FK7081-3BF71-1QB1"", ""brand"": ""SIMOTICS""}"
SIMOTICS S synchronous motor 1FK7 1FK7081-3BF71-1RH1,True,3,"{""motor_type"": ""synchronous motor"", ""model_number"": ""1FK7 1FK7081-3BF71-1RH1"", ""brand_or_series"": ""SIMOTICS""}","{""motor_type"": ""synchronous motor"", ""model_number"": ""1FK7 1FK7081-3BF71-1RH1"", ""brand_or_series"": ""SIMOTICS""}","{""motor_type"": ""synchronous motor"", ""model name/number"": ""1FK7 1FK7081-3BF71-1RH1"", ""brand_or_series"": ""SIMOTICS""}"
three phase 1 piece 1 hp (0.75 kw) 1440 rpm 1.5 KW Sew Brake Motor,True,6,"{""power_consumption"": ""1.5 KW"", ""motor_type"": ""Sew Brake Motor"", ""phase"": ""three phase"", ""speed"": ""1440 rpm"", ""quantity"": ""1 piece"", ""hp"": ""1 hp (0.75 kw)""}","{""power_consumption"": ""1.5 KW"", ""motor_type"": ""Sew Brake Motor"", ""phase"": ""three phase"", ""speed"": ""1440 rpm"", ""quantity"": ""1 piece"", ""hp"": ""1 hp (0.75 kw)""}","{""power_consumption"": ""1.5 KW"", ""motor_type"": ""Sew Brake Motor"", ""phase"": ""three phase"", ""speed"": ""1440 rpm"", ""quantity"": ""1 piece"", ""horsepower"": ""1 hp (0.75 kw)""}"
3 HP 3 Phase Induction Motor 100%copper Winding,True,5,"{""material"": ""Copper"", ""power"": ""3 Phase Induction Motor"", ""motor_hp"": ""3 HP"", ""winding"": ""Winding"", ""completion_rate"": ""100%""} </","{""material"": ""Copper"", ""power"": ""3 Phase Induction Motor"", ""motor_hp"": ""3 HP"", ""winding"": ""Winding"", ""completion_rate"": ""100%""}","{""material"": ""Copper"", ""power"": ""3 Phase Induction Motor"", ""motor_hp"": ""3 HP"", ""winding"": ""Winding"", ""completion_rate"": ""100%""}"
Refrigerator Motor,True,2,"{""power_source"": ""Motor"", ""product"": ""Refrigerator""} <","{""power_source"": ""Motor"", ""product"": ""Refrigerator""}","{""power source"": ""Motor"", ""product"": ""Refrigerator""}"
220hp 960 rpm ELECTRIC MOTOR,True,3,"{""power"": ""220hp"", ""speed"": ""960 rpm"", ""operation"": ""ELECTRIC MOTOR""} </start","{""power"": ""220hp"", ""speed"": ""960 rpm"", ""operation"": ""ELECTRIC MOTOR""}","{""power"": ""220hp"", ""speed"": ""960 rpm"", ""operation"": ""ELECTRIC MOTOR""}"
SIMOTICS S synchronous motor 1FK7- 1FK7103-3BC71-1QA1,True,3,"{""motor_type"": ""synchronous motor"", ""model_number"": ""1FK7- 1FK7103-3BC71-1QA1"", ""brand"": ""SIMOTICS""} </start","{""motor_type"": ""synchronous motor"", ""model_number"": ""1FK7- 1FK7103-3BC71-1QA1"", ""brand"": ""SIMOTICS""}","{""motor_type"": ""synchronous motor"", ""model name/number"": ""1FK7- 1FK7103-3BC71-1QA1"", ""brand"": ""SIMOTICS""}"
SIMOTICS S Synchronous motor 1FK7 1FK7103-2AC71-1RH1,True,4,"{""motor_type"": ""Synchronous motor"", ""model_number"": ""1FK7 1FK7103-2AC71-1RH1"", ""brand"": ""SIMOTICS"", ""suffix"": ""S""} </","{""motor_type"": ""Synchronous motor"", ""model_number"": ""1FK7 1FK7103-2AC71-1RH1"", ""brand"": ""SIMOTICS"", ""suffix"": ""S""}","{""motor_type"": ""Synchronous motor"", ""model name/number"": ""1FK7 1FK7103-2AC71-1RH1"", ""brand"": ""SIMOTICS"", ""suffix"": ""S""}"
Face Mounted Motor marathon 75hp,True,4,"{""motor"": ""Motor"", ""brand"": ""marathon"", ""mounting"": ""Face Mounted"", ""horsepower"": ""75hp""}","{""motor"": ""Motor"", ""brand"": ""marathon"", ""mounting"": ""Face Mounted"", ""horsepower"": ""75hp""}","{""part type"": ""Motor"", ""brand"": ""marathon"", ""mounting"": ""Face Mounted"", ""horsepower"": ""75hp""}"
Solenoid Switches,True,1,"{""switch_type"": ""Solenoid Switches""}","{""switch_type"": ""Solenoid Switches""}","{""switch_type"": ""Solenoid Switches""}"
Linear Motor,True,2,"{""type"": ""Linear"", ""power_source"": ""Motor""} </","{""type"": ""Linear"", ""power_source"": ""Motor""}","{""type"": ""Linear"", ""power source"": ""Motor""}"
200KW Flange Induction Motor,True,3,"{""power"": ""200KW"", ""feature"": ""Flange"", ""motor_type"": ""Induction Motor""} </","{""power"": ""200KW"", ""feature"": ""Flange"", ""motor_type"": ""Induction Motor""}","{""power"": ""200KW"", ""feature"": ""Flange"", ""motor_type"": ""Induction Motor""}"
valve positioner,True,1,"{""attribute"": ""valve positioner""}","{""attribute"": ""valve positioner""}",{}
rotex positioner,True,2,"{""attribute"": ""positioner"", ""brand"": ""rotex""} </","{""attribute"": ""positioner"", ""brand"": ""rotex""}","{""brand"": ""rotex""}"
AC Slip Ring Induction Motor,True,1,"{""motor_type"": ""AC Slip Ring Induction Motor""}","{""motor_type"": ""AC Slip Ring Induction Motor""}","{""motor_type"": ""AC Slip Ring Induction Motor""}"
4HP Single Phase Electric Motor 220-240V 50-60Hz for Air Compressor,True,4,"{""power"": ""4HP"", ""voltage"": ""220-240V"", ""frequency"": ""50-60Hz"", ""motor"": ""Single Phase Electric Motor for Air Compressor""}","{""power"": ""4HP"", ""voltage"": ""220-240V"", ""frequency"": ""50-60Hz"", ""motor"": ""Single Phase Electric Motor for Air Compressor""}","{""power"": ""4HP"", ""voltage"": ""220-240V"", ""frequency"": ""50-60Hz"", ""part type"": ""Single Phase Electric Motor for Air Compressor""}"
Crompton  1.5HP 2800RPM  Foot Mounted Motor,True,4,"{""motor_type"": ""Foot Mounted Motor"", ""speed_rpm"": ""2800RPM"", ""brand"": ""Crompton"", ""power"": ""1.5HP""}","{""motor_type"": ""Foot Mounted Motor"", ""speed_rpm"": ""2800RPM"", ""brand"": ""Crompton"", ""power"": ""1.5HP""}","{""motor_type"": ""Foot Mounted Motor"", ""speed_rpm"": ""2800RPM"", ""brand"": ""Crompton"", ""power"": ""1.5HP""}"
Vending machine parts geair motor DC,True,2,"{""type"": ""Vending machine parts"", ""motor"": ""DC geair motor""} </","{""type"": ""Vending machine parts"", ""motor"": ""DC geair motor""}","{""type"": ""Vending machine parts"", ""part type"": ""DC geair motor""}"
15 hp motor,True,1,"{""power"": ""15 hp motor""} </start","{""power"": ""15 hp motor""}","{""power"": ""15 hp motor""}"
VSI motor,True,1,"{""motor"": ""VSI motor""}","{""motor"": ""VSI motor""}","{""part type"": ""VSI motor""}"
Indo Cooler Motor Silver line,True,3,"{""product_line"": ""Silver line"", ""attribute"": ""Motor"", ""cooler type"": ""Indo Cooler""}","{""product_line"": ""Silver line"", ""attribute"": ""Motor"", ""cooler type"": ""Indo Cooler""}","{""product_line"": ""Silver line"", ""cooler type"": ""Indo Cooler""}"
