query,success,unique_value_count,total_key_count,raw_output,attributes_json,input_tokens,output_tokens,cost
SIEMENS SIMOTICS S-1FK2 SERVO MOTOR 1FK2106-4AF00-0SA0 2.7 kW,True,5,11,"```json
{""attributes"":[{""attribute_key"":""brand"",""value"":""siemens"",""key_priority"":1,""attribute_priority"":1},{""attribute_key"":""manufacturer"",""value"":""siemens"",""key_priority"":2,""attribute_priority"":1},{""attribute_key"":""series"",""value"":""simotics s-1fk2"",""key_priority"":1,""attribute_priority"":2},{""attribute_key"":""product_family"",""value"":""simotics s-1fk2"",""key_priority"":2,""attribute_priority"":2},{""attribute_key"":""motor_type"",""value"":""servo motor"",""key_priority"":1,""attribute_priority"":3},{""attribute_key"":""servo"",""value"":""servo motor"",""key_priority"":2,""attribute_priority"":3},{""attribute_key"":""part_number"",""value"":""1fk2106-4af00-0sa0"",""key_priority"":1,""attribute_priority"":4},{""attribute_key"":""model_number"",""value"":""1fk2106-4af00-0sa0"",""key_priority"":2,""attribute_priority"":4},{""attribute_key"":""power"",""value"":""2.7 kw"",""key_priority"":1,""attribute_priority"":5},{""attribute_key"":""wattage"",""value"":""2.7 kw"",""key_priority"":2,""attribute_priority"":5},{""attribute_key"":""kilowatt"",""value"":""2.7 kw"",""key_priority"":3,""attribute_priority"":5}]}
```","{""attributes"": [{""attribute_key"": ""brand"", ""value"": ""siemens"", ""key_priority"": 1, ""attribute_priority"": 1}, {""attribute_key"": ""manufacturer"", ""value"": ""siemens"", ""key_priority"": 2, ""attribute_priority"": 1}, {""attribute_key"": ""series"", ""value"": ""simotics s-1fk2"", ""key_priority"": 1, ""attribute_priority"": 2}, {""attribute_key"": ""product_family"", ""value"": ""simotics s-1fk2"", ""key_priority"": 2, ""attribute_priority"": 2}, {""attribute_key"": ""motor_type"", ""value"": ""servo motor"", ""key_priority"": 1, ""attribute_priority"": 3}, {""attribute_key"": ""servo"", ""value"": ""servo motor"", ""key_priority"": 2, ""attribute_priority"": 3}, {""attribute_key"": ""part_number"", ""value"": ""1fk2106-4af00-0sa0"", ""key_priority"": 1, ""attribute_priority"": 4}, {""attribute_key"": ""model_number"", ""value"": ""1fk2106-4af00-0sa0"", ""key_priority"": 2, ""attribute_priority"": 4}, {""attribute_key"": ""power"", ""value"": ""2.7 kw"", ""key_priority"": 1, ""attribute_priority"": 5}, {""attribute_key"": ""wattage"", ""value"": ""2.7 kw"", ""key_priority"": 2, ""attribute_priority"": 5}, {""attribute_key"": ""kilowatt"", ""value"": ""2.7 kw"", ""key_priority"": 3, ""attribute_priority"": 5}]}",2489,2025,$0.004282
dc-motor-spare,True,2,4,"{""attributes"":[{""attribute_key"":""product_type"",""value"":""spare"",""key_priority"":1,""attribute_priority"":1},{""attribute_key"":""category"",""value"":""spare"",""key_priority"":2,""attribute_priority"":1},{""attribute_key"":""motor_type"",""value"":""dc-motor"",""key_priority"":1,""attribute_priority"":2},{""attribute_key"":""dc"",""value"":""dc-motor"",""key_priority"":2,""attribute_priority"":2}]}","{""attributes"": [{""attribute_key"": ""product_type"", ""value"": ""spare"", ""key_priority"": 1, ""attribute_priority"": 1}, {""attribute_key"": ""category"", ""value"": ""spare"", ""key_priority"": 2, ""attribute_priority"": 1}, {""attribute_key"": ""motor_type"", ""value"": ""dc-motor"", ""key_priority"": 1, ""attribute_priority"": 2}, {""attribute_key"": ""dc"", ""value"": ""dc-motor"", ""key_priority"": 2, ""attribute_priority"": 2}]}",2459,218,$0.001557
Motor Parts,True,1,3,"{""attributes"":[{""attribute_key"":""category"",""value"":""motor parts"",""key_priority"":1,""attribute_priority"":1},{""attribute_key"":""product_type"",""value"":""motor parts"",""key_priority"":2,""attribute_priority"":1},{""attribute_key"":""type"",""value"":""motor parts"",""key_priority"":3,""attribute_priority"":1}]}","{""attributes"": [{""attribute_key"": ""category"", ""value"": ""motor parts"", ""key_priority"": 1, ""attribute_priority"": 1}, {""attribute_key"": ""product_type"", ""value"": ""motor parts"", ""key_priority"": 2, ""attribute_priority"": 1}, {""attribute_key"": ""type"", ""value"": ""motor parts"", ""key_priority"": 3, ""attribute_priority"": 1}]}",2456,164,$0.001474
वाइब्रो शिफ्ट मोटर,True,1,3,"```json
{""attributes"":[{""attribute_key"":""motor_type"",""value"":""vibro sift motor"",""key_priority"":1,""attribute_priority"":1},{""attribute_key"":""application"",""value"":""vibro sift motor"",""key_priority"":2,""attribute_priority"":1},{""attribute_key"":""type"",""value"":""vibro sift motor"",""key_priority"":3,""attribute_priority"":1}]}
```","{""attributes"": [{""attribute_key"": ""motor_type"", ""value"": ""vibro sift motor"", ""key_priority"": 1, ""attribute_priority"": 1}, {""attribute_key"": ""application"", ""value"": ""vibro sift motor"", ""key_priority"": 2, ""attribute_priority"": 1}, {""attribute_key"": ""type"", ""value"": ""vibro sift motor"", ""key_priority"": 3, ""attribute_priority"": 1}]}",2459,2717,$0.005305
Marathon Electric Motor,True,2,5,"{""attributes"":[{""attribute_key"":""brand"",""value"":""Marathon Electric"",""key_priority"":1,""attribute_priority"":1},{""attribute_key"":""manufacturer"",""value"":""Marathon Electric"",""key_priority"":2,""attribute_priority"":1},{""attribute_key"":""company"",""value"":""Marathon Electric"",""key_priority"":3,""attribute_priority"":1},{""attribute_key"":""product_type"",""value"":""Motor"",""key_priority"":1,""attribute_priority"":2},{""attribute_key"":""type"",""value"":""Motor"",""key_priority"":2,""attribute_priority"":2}]}","{""attributes"": [{""attribute_key"": ""brand"", ""value"": ""Marathon Electric"", ""key_priority"": 1, ""attribute_priority"": 1}, {""attribute_key"": ""manufacturer"", ""value"": ""Marathon Electric"", ""key_priority"": 2, ""attribute_priority"": 1}, {""attribute_key"": ""company"", ""value"": ""Marathon Electric"", ""key_priority"": 3, ""attribute_priority"": 1}, {""attribute_key"": ""product_type"", ""value"": ""Motor"", ""key_priority"": 1, ""attribute_priority"": 2}, {""attribute_key"": ""type"", ""value"": ""Motor"", ""key_priority"": 2, ""attribute_priority"": 2}]}",2457,215,$0.001551
Shakti Dol Starter,True,2,5,"{""attributes"":[{""attribute_key"":""brand"",""value"":""shakti"",""key_priority"":1,""attribute_priority"":1},{""attribute_key"":""manufacturer"",""value"":""shakti"",""key_priority"":2,""attribute_priority"":1},{""attribute_key"":""product_type"",""value"":""dol starter"",""key_priority"":1,""attribute_priority"":2},{""attribute_key"":""starter_type"",""value"":""dol starter"",""key_priority"":2,""attribute_priority"":2},{""attribute_key"":""type"",""value"":""dol starter"",""key_priority"":3,""attribute_priority"":2}]}","{""attributes"": [{""attribute_key"": ""brand"", ""value"": ""shakti"", ""key_priority"": 1, ""attribute_priority"": 1}, {""attribute_key"": ""manufacturer"", ""value"": ""shakti"", ""key_priority"": 2, ""attribute_priority"": 1}, {""attribute_key"": ""product_type"", ""value"": ""dol starter"", ""key_priority"": 1, ""attribute_priority"": 2}, {""attribute_key"": ""starter_type"", ""value"": ""dol starter"", ""key_priority"": 2, ""attribute_priority"": 2}, {""attribute_key"": ""type"", ""value"": ""dol starter"", ""key_priority"": 3, ""attribute_priority"": 2}]}",2457,216,$0.001553
2 HP single phase,True,2,5,"{""attributes"":[{""attribute_key"":""horsepower"",""value"":""2 HP"",""key_priority"":1,""attribute_priority"":1},{""attribute_key"":""power"",""value"":""2 HP"",""key_priority"":2,""attribute_priority"":1},{""attribute_key"":""hp"",""value"":""2 HP"",""key_priority"":3,""attribute_priority"":1},{""attribute_key"":""phase"",""value"":""single phase"",""key_priority"":1,""attribute_priority"":2},{""attribute_key"":""phase_type"",""value"":""single phase"",""key_priority"":2,""attribute_priority"":2}]}","{""attributes"": [{""attribute_key"": ""horsepower"", ""value"": ""2 HP"", ""key_priority"": 1, ""attribute_priority"": 1}, {""attribute_key"": ""power"", ""value"": ""2 HP"", ""key_priority"": 2, ""attribute_priority"": 1}, {""attribute_key"": ""hp"", ""value"": ""2 HP"", ""key_priority"": 3, ""attribute_priority"": 1}, {""attribute_key"": ""phase"", ""value"": ""single phase"", ""key_priority"": 1, ""attribute_priority"": 2}, {""attribute_key"": ""phase_type"", ""value"": ""single phase"", ""key_priority"": 2, ""attribute_priority"": 2}]}",2459,227,$0.001570
6ik180gu 240 w motor,True,3,5,"{""attributes"":[{""attribute_key"":""model_number"",""value"":""6ik180gu"",""key_priority"":1,""attribute_priority"":1},{""attribute_key"":""part_number"",""value"":""6ik180gu"",""key_priority"":2,""attribute_priority"":1},{""attribute_key"":""power"",""value"":""240 w"",""key_priority"":1,""attribute_priority"":2},{""attribute_key"":""wattage"",""value"":""240 w"",""key_priority"":2,""attribute_priority"":2},{""attribute_key"":""motor_type"",""value"":""motor"",""key_priority"":1,""attribute_priority"":3}]}","{""attributes"": [{""attribute_key"": ""model_number"", ""value"": ""6ik180gu"", ""key_priority"": 1, ""attribute_priority"": 1}, {""attribute_key"": ""part_number"", ""value"": ""6ik180gu"", ""key_priority"": 2, ""attribute_priority"": 1}, {""attribute_key"": ""power"", ""value"": ""240 w"", ""key_priority"": 1, ""attribute_priority"": 2}, {""attribute_key"": ""wattage"", ""value"": ""240 w"", ""key_priority"": 2, ""attribute_priority"": 2}, {""attribute_key"": ""motor_type"", ""value"": ""motor"", ""key_priority"": 1, ""attribute_priority"": 3}]}",2467,229,$0.001577
Telemetry Encoder Unit,True,1,3,"{""attributes"":[{""attribute_key"":""product_type"",""value"":""Telemetry Encoder Unit"",""key_priority"":1,""attribute_priority"":1},{""attribute_key"":""device_type"",""value"":""Telemetry Encoder Unit"",""key_priority"":2,""attribute_priority"":1},{""attribute_key"":""product_name"",""value"":""Telemetry Encoder Unit"",""key_priority"":3,""attribute_priority"":1}]}","{""attributes"": [{""attribute_key"": ""product_type"", ""value"": ""Telemetry Encoder Unit"", ""key_priority"": 1, ""attribute_priority"": 1}, {""attribute_key"": ""device_type"", ""value"": ""Telemetry Encoder Unit"", ""key_priority"": 2, ""attribute_priority"": 1}, {""attribute_key"": ""product_name"", ""value"": ""Telemetry Encoder Unit"", ""key_priority"": 3, ""attribute_priority"": 1}]}",2458,2960,$0.005669
dc-geared-motor,True,1,3,"{""attributes"":[{""attribute_key"":""motor_type"",""value"":""dc-geared-motor"",""key_priority"":1,""attribute_priority"":1},{""attribute_key"":""type"",""value"":""dc-geared-motor"",""key_priority"":2,""attribute_priority"":1},{""attribute_key"":""category"",""value"":""dc-geared-motor"",""key_priority"":3,""attribute_priority"":1}]}","{""attributes"": [{""attribute_key"": ""motor_type"", ""value"": ""dc-geared-motor"", ""key_priority"": 1, ""attribute_priority"": 1}, {""attribute_key"": ""type"", ""value"": ""dc-geared-motor"", ""key_priority"": 2, ""attribute_priority"": 1}, {""attribute_key"": ""category"", ""value"": ""dc-geared-motor"", ""key_priority"": 3, ""attribute_priority"": 1}]}",2460,175,$0.001492
Motorized Actuators,True,1,3,"{""attributes"":[{""attribute_key"":""product_type"",""value"":""motorized actuators"",""key_priority"":1,""attribute_priority"":1},{""attribute_key"":""category"",""value"":""motorized actuators"",""key_priority"":2,""attribute_priority"":1},{""attribute_key"":""type"",""value"":""motorized actuators"",""key_priority"":3,""attribute_priority"":1}]}","{""attributes"": [{""attribute_key"": ""product_type"", ""value"": ""motorized actuators"", ""key_priority"": 1, ""attribute_priority"": 1}, {""attribute_key"": ""category"", ""value"": ""motorized actuators"", ""key_priority"": 2, ""attribute_priority"": 1}, {""attribute_key"": ""type"", ""value"": ""motorized actuators"", ""key_priority"": 3, ""attribute_priority"": 1}]}",2459,170,$0.001485
Dc Brake For Electric Motor,True,2,6,"{""attributes"":[{""attribute_key"":""product_type"",""value"":""dc brake"",""key_priority"":1,""attribute_priority"":1},{""attribute_key"":""component"",""value"":""dc brake"",""key_priority"":2,""attribute_priority"":1},{""attribute_key"":""brake_type"",""value"":""dc brake"",""key_priority"":3,""attribute_priority"":1},{""attribute_key"":""application"",""value"":""electric motor"",""key_priority"":1,""attribute_priority"":2},{""attribute_key"":""compatibility"",""value"":""electric motor"",""key_priority"":2,""attribute_priority"":2},{""attribute_key"":""use"",""value"":""electric motor"",""key_priority"":3,""attribute_priority"":2}]}","{""attributes"": [{""attribute_key"": ""product_type"", ""value"": ""dc brake"", ""key_priority"": 1, ""attribute_priority"": 1}, {""attribute_key"": ""component"", ""value"": ""dc brake"", ""key_priority"": 2, ""attribute_priority"": 1}, {""attribute_key"": ""brake_type"", ""value"": ""dc brake"", ""key_priority"": 3, ""attribute_priority"": 1}, {""attribute_key"": ""application"", ""value"": ""electric motor"", ""key_priority"": 1, ""attribute_priority"": 2}, {""attribute_key"": ""compatibility"", ""value"": ""electric motor"", ""key_priority"": 2, ""attribute_priority"": 2}, {""attribute_key"": ""use"", ""value"": ""electric motor"", ""key_priority"": 3, ""attribute_priority"": 2}]}",2459,258,$0.001617
desert type aluminum 32 mm 1 inch kit cooler motor,True,5,10,"```json
{""attributes"":[{""attribute_key"":""application_type"",""value"":""desert type"",""key_priority"":1,""attribute_priority"":1},{""attribute_key"":""cooler_type"",""value"":""desert type"",""key_priority"":2,""attribute_priority"":1},{""attribute_key"":""winding_material"",""value"":""aluminum"",""key_priority"":1,""attribute_priority"":2},{""attribute_key"":""material"",""value"":""aluminum"",""key_priority"":2,""attribute_priority"":2},{""attribute_key"":""stack_height"",""value"":""32 mm"",""key_priority"":1,""attribute_priority"":3},{""attribute_key"":""size"",""value"":""32 mm"",""key_priority"":2,""attribute_priority"":3},{""attribute_key"":""dimension"",""value"":""1 inch"",""key_priority"":1,""attribute_priority"":4},{""attribute_key"":""size_variant"",""value"":""1 inch"",""key_priority"":2,""attribute_priority"":4},{""attribute_key"":""product_type"",""value"":""kit cooler motor"",""key_priority"":1,""attribute_priority"":5},{""attribute_key"":""motor_type"",""value"":""kit cooler motor"",""key_priority"":2,""attribute_priority"":5}]}
```","{""attributes"": [{""attribute_key"": ""application_type"", ""value"": ""desert type"", ""key_priority"": 1, ""attribute_priority"": 1}, {""attribute_key"": ""cooler_type"", ""value"": ""desert type"", ""key_priority"": 2, ""attribute_priority"": 1}, {""attribute_key"": ""winding_material"", ""value"": ""aluminum"", ""key_priority"": 1, ""attribute_priority"": 2}, {""attribute_key"": ""material"", ""value"": ""aluminum"", ""key_priority"": 2, ""attribute_priority"": 2}, {""attribute_key"": ""stack_height"", ""value"": ""32 mm"", ""key_priority"": 1, ""attribute_priority"": 3}, {""attribute_key"": ""size"", ""value"": ""32 mm"", ""key_priority"": 2, ""attribute_priority"": 3}, {""attribute_key"": ""dimension"", ""value"": ""1 inch"", ""key_priority"": 1, ""attribute_priority"": 4}, {""attribute_key"": ""size_variant"", ""value"": ""1 inch"", ""key_priority"": 2, ""attribute_priority"": 4}, {""attribute_key"": ""product_type"", ""value"": ""kit cooler motor"", ""key_priority"": 1, ""attribute_priority"": 5}, {""attribute_key"": ""motor_type"", ""value"": ""kit cooler motor"", ""key_priority"": 2, ""attribute_priority"": 5}]}",2467,370,$0.001789
1.5 kw crompton single phase motor,True,4,9,"{""attributes"":[{""attribute_key"":""brand"",""value"":""crompton"",""key_priority"":1,""attribute_priority"":1},{""attribute_key"":""manufacturer"",""value"":""crompton"",""key_priority"":2,""attribute_priority"":1},{""attribute_key"":""company"",""value"":""crompton"",""key_priority"":3,""attribute_priority"":1},{""attribute_key"":""power"",""value"":""1.5 kw"",""key_priority"":1,""attribute_priority"":2},{""attribute_key"":""wattage"",""value"":""1.5 kw"",""key_priority"":2,""attribute_priority"":2},{""attribute_key"":""kilowatt"",""value"":""1.5 kw"",""key_priority"":3,""attribute_priority"":2},{""attribute_key"":""phase"",""value"":""single phase"",""key_priority"":1,""attribute_priority"":3},{""attribute_key"":""phase_type"",""value"":""single phase"",""key_priority"":2,""attribute_priority"":3},{""attribute_key"":""motor_type"",""value"":""motor"",""key_priority"":1,""attribute_priority"":4}]}","{""attributes"": [{""attribute_key"": ""brand"", ""value"": ""crompton"", ""key_priority"": 1, ""attribute_priority"": 1}, {""attribute_key"": ""manufacturer"", ""value"": ""crompton"", ""key_priority"": 2, ""attribute_priority"": 1}, {""attribute_key"": ""company"", ""value"": ""crompton"", ""key_priority"": 3, ""attribute_priority"": 1}, {""attribute_key"": ""power"", ""value"": ""1.5 kw"", ""key_priority"": 1, ""attribute_priority"": 2}, {""attribute_key"": ""wattage"", ""value"": ""1.5 kw"", ""key_priority"": 2, ""attribute_priority"": 2}, {""attribute_key"": ""kilowatt"", ""value"": ""1.5 kw"", ""key_priority"": 3, ""attribute_priority"": 2}, {""attribute_key"": ""phase"", ""value"": ""single phase"", ""key_priority"": 1, ""attribute_priority"": 3}, {""attribute_key"": ""phase_type"", ""value"": ""single phase"", ""key_priority"": 2, ""attribute_priority"": 3}, {""attribute_key"": ""motor_type"", ""value"": ""motor"", ""key_priority"": 1, ""attribute_priority"": 4}]}",2464,977,$0.002698
ac motor 20w,True,2,4,"{""attributes"":[{""attribute_key"":""motor_type"",""value"":""ac motor"",""key_priority"":1,""attribute_priority"":1},{""attribute_key"":""type"",""value"":""ac motor"",""key_priority"":2,""attribute_priority"":1},{""attribute_key"":""power"",""value"":""20w"",""key_priority"":1,""attribute_priority"":2},{""attribute_key"":""wattage"",""value"":""20w"",""key_priority"":2,""attribute_priority"":2}]}","{""attributes"": [{""attribute_key"": ""motor_type"", ""value"": ""ac motor"", ""key_priority"": 1, ""attribute_priority"": 1}, {""attribute_key"": ""type"", ""value"": ""ac motor"", ""key_priority"": 2, ""attribute_priority"": 1}, {""attribute_key"": ""power"", ""value"": ""20w"", ""key_priority"": 1, ""attribute_priority"": 2}, {""attribute_key"": ""wattage"", ""value"": ""20w"", ""key_priority"": 2, ""attribute_priority"": 2}]}",2460,191,$0.001517
