query,qmeans_attr_count,gemini_attr_count,gemma_attr_count,qmeans_attr_key_1,qmeans_attr_value_1,gemini_attr_key_1,gemini_attr_value_1,gemma_attr_key_1,gemma_attr_value_1,qmeans_attr_key_2,qmeans_attr_value_2,gemini_attr_key_2,gemini_attr_value_2,gemma_attr_key_2,gemma_attr_value_2,qmeans_attr_key_3,qmeans_attr_value_3,gemini_attr_key_3,gemini_attr_value_3,gemma_attr_key_3,gemma_attr_value_3,qmeans_attr_key_4,qmeans_attr_value_4,gemini_attr_key_4,gemini_attr_value_4,gemma_attr_key_4,gemma_attr_value_4,qmeans_attr_key_5,qmeans_attr_value_5,gemini_attr_key_5,gemini_attr_value_5,gemma_attr_key_5,gemma_attr_value_5,qmeans_attr_key_6,qmeans_attr_value_6,gemini_attr_key_6,gemini_attr_value_6,gemma_attr_key_6,gemma_attr_value_6,qmeans_attr_key_7,qmeans_attr_value_7,gemini_attr_key_7,gemini_attr_value_7,gemma_attr_key_7,gemma_attr_value_7,qmeans_attr_key_8,qmeans_attr_value_8,gemini_attr_key_8,gemini_attr_value_8,gemma_attr_key_8,gemma_attr_value_8,qmeans_attr_key_9,qmeans_attr_value_9,gemini_attr_key_9,gemini_attr_value_9,gemma_attr_key_9,gemma_attr_value_9,COUNT_MATCH,HIGH_COUNT,qmeans_vs_gemini_attr_1_key_match,qmeans_vs_gemini_attr_1_value_match,qmeans_vs_gemini_attr_2_key_match,qmeans_vs_gemini_attr_2_value_match,qmeans_vs_gemini_attr_3_key_match,qmeans_vs_gemini_attr_3_value_match,qmeans_vs_gemini_attr_4_key_match,qmeans_vs_gemini_attr_4_value_match,qmeans_vs_gemini_attr_5_key_match,qmeans_vs_gemini_attr_5_value_match,qmeans_vs_gemini_attr_6_key_match,qmeans_vs_gemini_attr_6_value_match,qmeans_vs_gemini_attr_7_key_match,qmeans_vs_gemini_attr_7_value_match,qmeans_vs_gemini_attr_8_key_match,qmeans_vs_gemini_attr_8_value_match,qmeans_vs_gemini_attr_9_key_match,qmeans_vs_gemini_attr_9_value_match,gemini_vs_qmeans_attr_1_key_match,gemini_vs_qmeans_attr_1_value_match,gemini_vs_qmeans_attr_2_key_match,gemini_vs_qmeans_attr_2_value_match,gemini_vs_qmeans_attr_3_key_match,gemini_vs_qmeans_attr_3_value_match,gemini_vs_qmeans_attr_4_key_match,gemini_vs_qmeans_attr_4_value_match,gemini_vs_qmeans_attr_5_key_match,gemini_vs_qmeans_attr_5_value_match,gemini_vs_qmeans_attr_6_key_match,gemini_vs_qmeans_attr_6_value_match,gemini_vs_qmeans_attr_7_key_match,gemini_vs_qmeans_attr_7_value_match,gemini_vs_qmeans_attr_8_key_match,gemini_vs_qmeans_attr_8_value_match,gemini_vs_qmeans_attr_9_key_match,gemini_vs_qmeans_attr_9_value_match,qmeans_vs_gemma_attr_1_key_match,qmeans_vs_gemma_attr_1_value_match,qmeans_vs_gemma_attr_2_key_match,qmeans_vs_gemma_attr_2_value_match,qmeans_vs_gemma_attr_3_key_match,qmeans_vs_gemma_attr_3_value_match,qmeans_vs_gemma_attr_4_key_match,qmeans_vs_gemma_attr_4_value_match,qmeans_vs_gemma_attr_5_key_match,qmeans_vs_gemma_attr_5_value_match,qmeans_vs_gemma_attr_6_key_match,qmeans_vs_gemma_attr_6_value_match,qmeans_vs_gemma_attr_7_key_match,qmeans_vs_gemma_attr_7_value_match,qmeans_vs_gemma_attr_8_key_match,qmeans_vs_gemma_attr_8_value_match,qmeans_vs_gemma_attr_9_key_match,qmeans_vs_gemma_attr_9_value_match,gemma_vs_qmeans_attr_1_key_match,gemma_vs_qmeans_attr_1_value_match,gemma_vs_qmeans_attr_2_key_match,gemma_vs_qmeans_attr_2_value_match,gemma_vs_qmeans_attr_3_key_match,gemma_vs_qmeans_attr_3_value_match,gemma_vs_qmeans_attr_4_key_match,gemma_vs_qmeans_attr_4_value_match,gemma_vs_qmeans_attr_5_key_match,gemma_vs_qmeans_attr_5_value_match,gemma_vs_qmeans_attr_6_key_match,gemma_vs_qmeans_attr_6_value_match,gemma_vs_qmeans_attr_7_key_match,gemma_vs_qmeans_attr_7_value_match,gemma_vs_qmeans_attr_8_key_match,gemma_vs_qmeans_attr_8_value_match,gemma_vs_qmeans_attr_9_key_match,gemma_vs_qmeans_attr_9_value_match,gemini_vs_gemma_attr_1_key_match,gemini_vs_gemma_attr_1_value_match,gemini_vs_gemma_attr_2_key_match,gemini_vs_gemma_attr_2_value_match,gemini_vs_gemma_attr_3_key_match,gemini_vs_gemma_attr_3_value_match,gemini_vs_gemma_attr_4_key_match,gemini_vs_gemma_attr_4_value_match,gemini_vs_gemma_attr_5_key_match,gemini_vs_gemma_attr_5_value_match,gemini_vs_gemma_attr_6_key_match,gemini_vs_gemma_attr_6_value_match,gemini_vs_gemma_attr_7_key_match,gemini_vs_gemma_attr_7_value_match,gemini_vs_gemma_attr_8_key_match,gemini_vs_gemma_attr_8_value_match,gemini_vs_gemma_attr_9_key_match,gemini_vs_gemma_attr_9_value_match,gemma_vs_gemini_attr_1_key_match,gemma_vs_gemini_attr_1_value_match,gemma_vs_gemini_attr_2_key_match,gemma_vs_gemini_attr_2_value_match,gemma_vs_gemini_attr_3_key_match,gemma_vs_gemini_attr_3_value_match,gemma_vs_gemini_attr_4_key_match,gemma_vs_gemini_attr_4_value_match,gemma_vs_gemini_attr_5_key_match,gemma_vs_gemini_attr_5_value_match,gemma_vs_gemini_attr_6_key_match,gemma_vs_gemini_attr_6_value_match,gemma_vs_gemini_attr_7_key_match,gemma_vs_gemini_attr_7_value_match,gemma_vs_gemini_attr_8_key_match,gemma_vs_gemini_attr_8_value_match,gemma_vs_gemini_attr_9_key_match,gemma_vs_gemini_attr_9_value_match
millstim liqid,0,0,2,,,,,brand_make,millstim,,,,,phase,liqid,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,FALSE,gemma,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,FALSE,NA,FALSE,NA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,FALSE,NA,FALSE,NA,,,,,,,,,,,,,,
mini automatic gold refining machine,1,2,2,automation grade,automatic,automation grade,automatic,machine_name,automatic gold refining machine,,,metal,gold,product_type,mini,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,FALSE,"gemini,gemma",TRUE,TRUE,,,,,,,,,,,,,,,,,TRUE,TRUE,FALSE,NA,,,,,,,,,,,,,,,FALSE,NA,,,,,,,,,,,,,,,,,FALSE,NA,FALSE,NA,,,,,,,,,,,,,,,FALSE,NA,FALSE,NA,,,,,,,,,,,,,,,FALSE,NA,FALSE,NA,,,,,,,,,,,,,,
mini blown film machine,1,0,1,size,mini,,,type,blown film machine,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,FALSE,"qmeans,gemma",FALSE,NA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,FALSE,NA,,,,,,,,,,,,,,,,,FALSE,NA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,FALSE,NA,,,,,,,,,,,,,,,,
mini solvent extraction plant,2,0,1,size,mini,,,product_type,mini solvent extraction plant,type,solvent extraction,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,FALSE,qmeans,FALSE,NA,FALSE,NA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,FALSE,NA,FALSE,NA,,,,,,,,,,,,,,,FALSE,NA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,FALSE,NA,,,,,,,,,,,,,,,,
mini twin screw extruder machine,0,2,2,,,screw design,twin screw,screw_diameter,mini,,,type of extruder,twin screw,type,twin screw extruder machine,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,FALSE,"gemini,gemma",,,,,,,,,,,,,,,,,,,FALSE,NA,FALSE,NA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,FALSE,NA,FALSE,NA,,,,,,,,,,,,,,,FALSE,NA,FALSE,NA,,,,,,,,,,,,,,,FALSE,NA,FALSE,NA,,,,,,,,,,,,,,
mono film at,0,0,2,,,,,dimensions,at,,,,,type,mono film plant,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,FALSE,gemma,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,FALSE,NA,FALSE,NA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,FALSE,NA,FALSE,NA,,,,,,,,,,,,,,
monolayer extruder,1,2,1,type,extruder,layer,monolayer,machine_types,monolayer extruder,,,machine type,extruder,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,FALSE,gemini,FALSE,NA,,,,,,,,,,,,,,,,,FALSE,NA,FALSE,NA,,,,,,,,,,,,,,,FALSE,NA,,,,,,,,,,,,,,,,,FALSE,NA,,,,,,,,,,,,,,,,,FALSE,NA,FALSE,NA,,,,,,,,,,,,,,,FALSE,NA,,,,,,,,,,,,,,,,
monolayer highspeed blown film machine,1,1,2,product,blown film,layer,monolayer,machine_name,highspeed blown film machine,,,,,no._of_layer,monolayer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,FALSE,gemma,FALSE,NA,,,,,,,,,,,,,,,,,FALSE,NA,,,,,,,,,,,,,,,,,FALSE,NA,,,,,,,,,,,,,,,,,FALSE,NA,FALSE,NA,,,,,,,,,,,,,,,FALSE,NA,,,,,,,,,,,,,,,,,FALSE,NA,FALSE,NA,,,,,,,,,,,,,,
mother baby extruder machine,1,1,1,type,extruder,machine type,mother baby extruder,usage,mother baby extruder machine,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,TRUE,"qmeans,gemini,gemma",FALSE,NA,,,,,,,,,,,,,,,,,FALSE,NA,,,,,,,,,,,,,,,,,FALSE,NA,,,,,,,,,,,,,,,,,FALSE,NA,,,,,,,,,,,,,,,,,FALSE,NA,,,,,,,,,,,,,,,,,FALSE,NA,,,,,,,,,,,,,,,,
mother baby extruder machine bimetalic,1,2,2,type,extruder,machine type,mother baby extruder,screw_type,bimetalic,,,screw design,bimetallic,type,mother baby extruder machine,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,FALSE,"gemini,gemma",FALSE,NA,,,,,,,,,,,,,,,,,FALSE,NA,FALSE,NA,,,,,,,,,,,,,,,TRUE,FALSE,,,,,,,,,,,,,,,,,FALSE,NA,TRUE,FALSE,,,,,,,,,,,,,,,FALSE,NA,FALSE,NA,,,,,,,,,,,,,,,FALSE,NA,FALSE,NA,,,,,,,,,,,,,,
mother baby extruder machine in surat,1,0,2,model name/number,mother baby extruder,,,type,mother baby extruder machine,,,,,work_location,in surat,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,FALSE,gemma,FALSE,NA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,FALSE,NA,,,,,,,,,,,,,,,,,FALSE,NA,FALSE,NA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,FALSE,NA,FALSE,NA,,,,,,,,,,,,,,
movie royal refine machine,0,0,2,,,,,application,movie,,,,,usage,royal refine machine,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,FALSE,gemma,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,FALSE,NA,FALSE,NA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,FALSE,NA,FALSE,NA,,,,,,,,,,,,,,
mulch film machine manufacturers,1,1,2,type,mulch,usage/application,mulch film,brand,manufacturers,,,,,type,mulch film machine,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,FALSE,gemma,FALSE,NA,,,,,,,,,,,,,,,,,FALSE,NA,,,,,,,,,,,,,,,,,TRUE,FALSE,,,,,,,,,,,,,,,,,FALSE,NA,TRUE,FALSE,,,,,,,,,,,,,,,FALSE,NA,,,,,,,,,,,,,,,,,FALSE,NA,FALSE,NA,,,,,,,,,,,,,,
mulching film manufacturing machine,0,1,2,,,usage/application,mulch film,type,machine,,,,,usage,mulching film manufacturing,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,FALSE,gemma,,,,,,,,,,,,,,,,,,,FALSE,NA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,FALSE,NA,FALSE,NA,,,,,,,,,,,,,,,FALSE,NA,,,,,,,,,,,,,,,,,FALSE,NA,FALSE,NA,,,,,,,,,,,,,,
multilayer extrusion machine,1,2,1,layer,multilayer,layer,multilayer,type,multilayer extrusion machine,,,machine type,extrusion machine,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,FALSE,gemini,TRUE,TRUE,,,,,,,,,,,,,,,,,TRUE,TRUE,FALSE,NA,,,,,,,,,,,,,,,FALSE,NA,,,,,,,,,,,,,,,,,FALSE,NA,,,,,,,,,,,,,,,,,FALSE,NA,FALSE,NA,,,,,,,,,,,,,,,FALSE,NA,,,,,,,,,,,,,,,,
mustard oleoresin extraction plant,1,0,1,usage,mustard oleoresin,,,type,mustard oleoresin extraction plant,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,FALSE,"qmeans,gemma",FALSE,NA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,FALSE,NA,,,,,,,,,,,,,,,,,FALSE,NA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,FALSE,NA,,,,,,,,,,,,,,,,
namkeen machine extrusion chamber & screw,1,0,3,usage,namkeen machine,,,material_to_be_extruded,chamber & screw,,,,,type_of_namkeen_machine,namkeen machine,,,,,welding_type,extrusion,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,FALSE,gemma,FALSE,NA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,FALSE,NA,,,,,,,,,,,,,,,,,FALSE,NA,FALSE,NA,FALSE,NA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,FALSE,NA,FALSE,NA,FALSE,NA,,,,,,,,,,,,
naphtha plant,2,0,1,fruit type,naphtha,,,raw_material,naphtha plant,product,plant,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,FALSE,qmeans,FALSE,NA,FALSE,NA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,FALSE,NA,FALSE,NA,,,,,,,,,,,,,,,FALSE,NA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,FALSE,NA,,,,,,,,,,,,,,,,
naptha plant,2,0,1,fruit type,naptha,,,type,naptha plant,product,plant,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,FALSE,qmeans,FALSE,NA,FALSE,NA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,FALSE,NA,FALSE,NA,,,,,,,,,,,,,,,FALSE,NA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,FALSE,NA,,,,,,,,,,,,,,,,
nicotine extraction,0,0,2,,,,,groundnut,extraction,,,,,raw_material,nicotine,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,FALSE,gemma,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,FALSE,NA,FALSE,NA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,FALSE,NA,FALSE,NA,,,,,,,,,,,,,,
nicotine extraction plant,1,0,1,usage,nicotine extraction,,,product_type,nicotine extraction plant,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,FALSE,"qmeans,gemma",FALSE,NA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,FALSE,NA,,,,,,,,,,,,,,,,,FALSE,NA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,FALSE,NA,,,,,,,,,,,,,,,,
no 300 kg/hr manual Single Pipe Twin Screw Extruder Line,1,5,4,capacity,300 kg/hr,automation grade,manual,max_output_upvc_pipe,300 kg/hr,,,extruder,extruder,moisture,no,,,phase,single,size,single pipe twin screw extruder line,,,production capacity,300 kg/hr,work_type,manual,,,screw design,twin screw,,,,,,,,,,,,,,,,,,,,,,,,,,,FALSE,gemini,FALSE,NA,,,,,,,,,,,,,,,,,FALSE,NA,FALSE,NA,FALSE,NA,FALSE,NA,FALSE,NA,,,,,,,,,FALSE,NA,,,,,,,,,,,,,,,,,FALSE,NA,FALSE,NA,FALSE,NA,FALSE,NA,,,,,,,,,,,FALSE,NA,FALSE,NA,FALSE,NA,FALSE,NA,FALSE,NA,,,,,,,,,FALSE,NA,FALSE,NA,FALSE,NA,FALSE,NA,,,,,,,,,,
no Aluminium Extrusion Plant,1,0,2,material,aluminium,,,bend,no,,,,,plant_type,aluminium extrusion plant,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,FALSE,gemma,FALSE,NA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,FALSE,NA,,,,,,,,,,,,,,,,,FALSE,NA,FALSE,NA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,FALSE,NA,FALSE,NA,,,,,,,,,,,,,,
no Blown Film Extrusion Machine,0,0,2,,,,,gate_valve,no,,,,,type,blown film extrusion machine,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,FALSE,gemma,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,FALSE,NA,FALSE,NA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,FALSE,NA,FALSE,NA,,,,,,,,,,,,,,
no Cable Extruder,1,0,2,type,extruder,,,beater,no,,,,,type,cable extruder,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,FALSE,gemma,FALSE,NA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,TRUE,FALSE,,,,,,,,,,,,,,,,,FALSE,NA,TRUE,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,FALSE,NA,FALSE,NA,,,,,,,,,,,,,,
no Silver Recovery Unit,2,0,2,color,silver,,,refining_material,silver recovery unit,type,recovery unit,,,steam_supply_kilogram,no,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,FALSE,"qmeans,gemma",FALSE,NA,FALSE,NA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,FALSE,NA,FALSE,NA,,,,,,,,,,,,,,,FALSE,NA,FALSE,NA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,FALSE,NA,FALSE,NA,,,,,,,,,,,,,,
no Solid Phase Extraction System,1,0,2,product,extraction,,,gate_valve,no,,,,,technology,solid phase extraction system,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,FALSE,gemma,FALSE,NA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,FALSE,NA,,,,,,,,,,,,,,,,,FALSE,NA,FALSE,NA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,FALSE,NA,FALSE,NA,,,,,,,,,,,,,,
no Solvent Extraction Plant,1,0,2,type,solvent extraction,,,design_type,solvent extraction plant,,,,,moisture,no,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,FALSE,gemma,FALSE,NA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,FALSE,NA,,,,,,,,,,,,,,,,,FALSE,NA,FALSE,NA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,FALSE,NA,FALSE,NA,,,,,,,,,,,,,,
no cable extruder machine,1,0,2,type,extruder,,,application,cable extruder machine,,,,,bend,no,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,FALSE,gemma,FALSE,NA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,FALSE,NA,,,,,,,,,,,,,,,,,FALSE,NA,FALSE,NA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,FALSE,NA,FALSE,NA,,,,,,,,,,,,,,
no extrusion-plant,1,0,2,process,extrusion-plant,,,service_type,extrusion-plant,,,,,steam_supply_kilogram,no,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,FALSE,gemma,FALSE,NA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,FALSE,NA,,,,,,,,,,,,,,,,,FALSE,NA,FALSE,NA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,FALSE,NA,FALSE,NA,,,,,,,,,,,,,,
no for aluminium handles adizing plant,1,0,3,usage,aluminium handles adizing,,,material_to_be_cut,for aluminium,,,,,steam_supply_kilogram,no,,,,,type,handles adizing plant,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,FALSE,gemma,FALSE,NA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,FALSE,NA,,,,,,,,,,,,,,,,,FALSE,NA,FALSE,NA,FALSE,NA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,FALSE,NA,FALSE,NA,FALSE,NA,,,,,,,,,,,,
oil cake solvent extraction plant,2,1,2,type,solvent extraction,usage/application,solvent extraction plant,design_type,solvent extraction plant,usage,oil cake,,,raw_material,oil cake,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,FALSE,"qmeans,gemma",FALSE,NA,FALSE,NA,,,,,,,,,,,,,,,FALSE,NA,,,,,,,,,,,,,,,,,FALSE,NA,FALSE,NA,,,,,,,,,,,,,,,FALSE,NA,FALSE,NA,,,,,,,,,,,,,,,FALSE,NA,,,,,,,,,,,,,,,,,FALSE,NA,FALSE,NA,,,,,,,,,,,,,,
oil extruder,2,0,2,storage material,oil,,,medium_used,oil,type,extruder,,,welding_type,extruder,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,FALSE,"qmeans,gemma",FALSE,NA,FALSE,NA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,FALSE,NA,FALSE,NA,,,,,,,,,,,,,,,FALSE,NA,FALSE,NA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,FALSE,NA,FALSE,NA,,,,,,,,,,,,,,
oil solvent extraction plant,2,0,1,type,extraction,,,product_name,oil solvent extraction plant,usage,oil solvent,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,FALSE,qmeans,FALSE,NA,FALSE,NA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,FALSE,NA,FALSE,NA,,,,,,,,,,,,,,,FALSE,NA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,FALSE,NA,,,,,,,,,,,,,,,,
old machine extryder for wall panel,1,0,3,condition,old,,,condition,old machine,,,,,surface_type,for wall panel,,,,,type,extryder,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,FALSE,gemma,FALSE,NA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,TRUE,FALSE,,,,,,,,,,,,,,,,,TRUE,FALSE,FALSE,NA,FALSE,NA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,FALSE,NA,FALSE,NA,FALSE,NA,,,,,,,,,,,,
oleoresin extraction plants,1,0,1,usage,oleoresin,,,type,oleoresin extraction plants,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,FALSE,"qmeans,gemma",FALSE,NA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,FALSE,NA,,,,,,,,,,,,,,,,,FALSE,NA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,FALSE,NA,,,,,,,,,,,,,,,,
oryza sativa extract (rice bran),2,0,1,botanical name,oryza sativa,,,raw_material,oryza sativa extract (rice bran),form,extract,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,FALSE,qmeans,FALSE,NA,FALSE,NA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,FALSE,NA,FALSE,NA,,,,,,,,,,,,,,,FALSE,NA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,FALSE,NA,,,,,,,,,,,,,,,,
packan,0,0,1,,,,,brand,packan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,FALSE,gemma,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,FALSE,NA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,FALSE,NA,,,,,,,,,,,,,,,,
pet extruder,0,0,1,,,,,type,pet extruder,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,FALSE,gemma,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,FALSE,NA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,FALSE,NA,,,,,,,,,,,,,,,,
pet extruder machine,2,1,1,raw material,pet,material to be extruded,plastic,type,pet extruder machine,type,extruder,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,FALSE,qmeans,FALSE,NA,FALSE,NA,,,,,,,,,,,,,,,FALSE,NA,,,,,,,,,,,,,,,,,FALSE,NA,TRUE,FALSE,,,,,,,,,,,,,,,TRUE,FALSE,,,,,,,,,,,,,,,,,FALSE,NA,,,,,,,,,,,,,,,,,FALSE,NA,,,,,,,,,,,,,,,,
pet sheet extruder,2,0,1,material to be extruded,pet,,,type,pet sheet extruder,type,extruder,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,FALSE,qmeans,FALSE,NA,FALSE,NA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,FALSE,NA,TRUE,FALSE,,,,,,,,,,,,,,,TRUE,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,FALSE,NA,,,,,,,,,,,,,,,,
pet sheet extrusion line,0,1,1,,,material to be extruded,pet,type,pet sheet extrusion line,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,FALSE,"gemini,gemma",,,,,,,,,,,,,,,,,,,FALSE,NA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,FALSE,NA,,,,,,,,,,,,,,,,,FALSE,NA,,,,,,,,,,,,,,,,,FALSE,NA,,,,,,,,,,,,,,,,
pla 100% biobased starch bottles,2,0,4,material,pla,,,air_flow,100%,packaging type,bottles,,,is_it_biobased,biobased,,,,,packaging_type,pla,,,,,raw_material,starch bottles,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,FALSE,gemma,FALSE,NA,FALSE,NA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,FALSE,NA,FALSE,NA,,,,,,,,,,,,,,,FALSE,NA,FALSE,NA,FALSE,NA,FALSE,NA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,FALSE,NA,FALSE,NA,FALSE,NA,FALSE,NA,,,,,,,,,,
